variant,station,count,baseline_rmse,variant_rmse,rmse_delta,rmse_delta_pct,baseline_mae,variant_mae,mae_delta,baseline_r2,variant_r2,r2_delta
norm_tcn5_only,AU-MvB_CRO_Merged,8445,6.632921017481688,7.2118089797734575,0.5788879622917698,8.727496690614226,3.6186328639780863,3.9133636547165414,0.2947307907384551,0.6399660375334218,0.5743797833798716,-0.06558625415355024
norm_tcn5_only,AU-Sil_GRA_Merged,44625,3.7818969234305806,2.063230115498816,-1.7186668079317644,-45.444570349970085,2.076596716279743,1.1237849534085484,-0.9528117628711945,0.42250899582167534,0.828121646698533,0.4056126508768577
norm_tcn5_only,AU-Sno_EBF_Merged,13419,2.4331816530924,2.4385631571940003,0.005381504101600321,0.22117148938554643,1.4119084135272018,1.2686831970862993,-0.14322521644090247,0.8690141378108002,0.8684340903049381,-0.0005800475058620469
norm_tcn5_only,CA-TP3_ENF_Merged,70034,2.8155723664598,2.623775294112127,-0.19179707234767296,-6.812010042165308,1.5459387207486068,1.430382231856535,-0.11555648889207193,0.8678747817982677,0.8852624410597429,0.01738765926147523
norm_tcn5_only,CA-TP4_ENF_Merged,70034,2.9251529152402527,2.5827410028342377,-0.342411912406015,-11.705778204688881,1.5906841931972335,1.4231068169903496,-0.16757737620688395,0.8476611565389183,0.8812386240990949,0.033577467560176655
norm_tcn5_only,CH-Crs_GRA_Merged,8689,3.6007448268923525,3.9023837257724043,0.3016388988800518,8.377125105540548,1.8448330086714544,1.9896931031148417,0.14486009444338732,0.7945572875939066,0.75869518211522,-0.03586210547868662
norm_tcn5_only,CH-Fru_GRA_Merged,78817,3.630491039701685,3.6306626660563275,0.0001716263546422958,0.004727359268083973,1.8438719080806616,1.8420345510896143,-0.0018373569910472565,0.7901497368192918,0.7901298955985889,-1.9841220702865314e-05
norm_tcn5_only,CN-Yuc_CRO_Merged,33233,3.6558526190087752,5.0443610895801365,1.3885084705713613,37.980427967794625,1.8377446203619503,2.441638422368167,0.6038938020062166,0.859398546613021,0.7323145380142926,-0.12708400859872837
norm_tcn5_only,CZ-KrP_CRO_Merged,68186,3.9425876623230964,4.072762235114758,0.13017457279166145,3.301754683495319,1.9230614546698976,1.9609971327189075,0.03793567804900988,0.6629815419351164,0.6403590929856375,-0.022622448949478846
norm_tcn5_only,DE-Amv_WET_Merged,17449,4.04965691704298,3.416103007027773,-0.6335539100152068,-15.644631705685866,1.9806186643136772,1.7309628925772202,-0.24965577173645692,0.4026065332295218,0.574905074651316,0.17229854142179424
norm_tcn5_only,DE-Har_ENF_Merged,43657,2.524834889196612,2.6490242669132797,0.1241893777166676,4.9187128333838865,1.3461390975457845,1.362771561989698,0.01663246444391353,0.8260480248808204,0.8085147738174163,-0.017533251063404087
norm_tcn5_only,DE-RuM_CRO_Merged,34267,4.911591836675577,5.876407914798914,0.964816078123337,19.64365342655132,2.602424163659307,2.9963795347606434,0.3939553711013364,0.6758938661631342,0.5360549103273053,-0.13983895583582884
norm_tcn5_only,DE-RuR_GRA_Merged,78817,3.4219017333018265,3.5690275961876385,0.1471258628858121,4.299535005753918,1.725915809215028,1.8399322035529935,0.11401639433796551,0.7963145113269438,0.7784229205325243,-0.017891590794419487
norm_tcn5_only,DE-RuS_CRO_Merged,78817,4.877501863572918,5.313637502020229,0.4361356384473112,8.941783122719889,2.465774370661238,2.641712078329183,0.17593770766794536,0.582963763184658,0.5050483780313276,-0.07791538515333041
norm_tcn5_only,ES-HeB_ENF_Merged,51951,1.9311561708693281,2.0363795503100537,0.10522337944072557,5.448724501310439,1.0936152015034613,1.146329394839537,0.05271419333607574,0.6651876547489218,0.6277076392352055,-0.03748001551371638
norm_tcn5_only,ES-LM2_SAV_Merged,78817,1.543951238834552,1.5475954791462396,0.003644240311687641,0.23603338110849195,0.8243180787247064,0.8571021423710462,0.03278406364633979,0.8836550461706073,0.8831051721358825,-0.0005498740347248399
norm_tcn5_only,FR-CLt_GRA_Merged,48819,4.09897955774469,3.197732922711881,-0.9012466350328094,-21.987097577248875,2.264845462086068,1.6925397080511093,-0.5723057540349585,0.13057763560298674,0.47086842361100656,0.3402907880080198
norm_tcn5_only,FR-Mej_GRA_Merged,52021,4.575836366089389,4.691121273339586,0.11528490725019758,2.519428100719489,2.297960868123947,2.385102996091314,0.08714212796736698,0.6421478560491669,0.6238890538108328,-0.018258802238334093
norm_tcn5_only,IL-Yat_ENF_Merged,78720,1.9981740913548047,2.4602810708773593,0.46210697952255453,23.12646237992387,1.1509583123800595,1.4545163536656314,0.30355804128557184,0.49700835140189714,0.23745833619908607,-0.25955001520281107
norm_tcn5_only,IT-BsB_DBF_Merged,33271,2.7008813356937833,2.9509796916229325,0.2500983559291492,9.259879455789036,1.4352189182808794,1.5876687827501121,0.1524498644692327,0.8857684761664021,0.86363359095187,-0.022134885214532107
norm_tcn5_only,IT-SR2_ENF_Merged,76670,3.6563873439382792,4.07725614164169,0.42086879770341046,11.510509093111958,1.9838074701557231,2.2784482415347176,0.29464077137899447,0.8042008226331965,0.7565316794748972,-0.04766914315829929
norm_tcn5_only,KR-ScC_ENF_Merged,26201,3.5758855263122546,3.3528569152912047,-0.22302861102104998,-6.237017638846378,1.668776199124359,1.604279965518299,-0.06449623360605994,0.7831705390666264,0.8093744474775981,0.026203908410971755
norm_tcn5_only,RU-Fy2_ENF_Merged,78119,3.145634080655558,3.344551323845499,0.19891724318994086,6.323597662334775,1.4034864164372023,1.530173050497981,0.12668663406077862,0.7957790681119301,0.7691342115993796,-0.026644856512550552
norm_tcn5_only,RU-Fyo_ENF_Merged,78815,2.9469995014882047,3.508170762958433,0.5611712614702284,19.042122714538728,1.5170999898724784,1.7486305069607284,0.23153051708825,0.7865673405869082,0.6975440024962117,-0.08902333809069651
norm_tcn5_only,US-CMW_DBF_Merged,52394,2.3828267899957245,2.344696591208885,-0.03813019878683965,-1.6002085819636127,1.1547728367455565,1.2108192517429144,0.05604641499735785,0.7818251370160214,0.788751775450113,0.006926638434091581
norm_tcn5_only,US-CRK_ENF_Merged,29331,2.560195734624862,2.909358055276153,0.34916232065129105,13.638110396369862,1.4396725924762628,1.647559898621687,0.20788730614542428,0.8579900574599599,0.8166137546721779,-0.04137630278778204
norm_tcn5_only,US-MMS_DBF_Merged,70033,2.762605495757367,2.7498781394001837,-0.01272735635718325,-0.4607011886687807,1.223843831846998,1.2462326948927303,0.022388863045732288,0.9083329373276876,0.9091756142294494,0.000842676901761763
norm_tcn5_only,US-Mo1_CRO_Merged,78374,6.207412017290343,6.673229021434311,0.4658170041439682,7.504206307660345,2.7824846284519755,2.9437997558328823,0.1613151273809068,0.451392948626151,0.3659663616695257,-0.0854265869566253
norm_tcn5_only,US-Ne2_CRO_Merged,78817,4.0877486754682435,3.813920753575048,-0.2738279218931954,-6.698746513857752,1.4264648060668148,1.3263558452197153,-0.10010896084709953,0.8917684227140362,0.9057830709607557,0.014014648246719497
norm_tcn5_only,US-Ro1_CRO_Merged,8690,5.449400585817102,6.04186664493725,0.5924660591201478,10.87213262798355,2.0260910673437786,2.1877918709270974,0.16170080358331873,0.2549883695538673,0.08418478350908631,-0.17080358604478096
norm_tcn5_only,US-SP1_ENF_Merged,42657,2.859937070688465,3.3681517150305673,0.5082146443421025,17.770133809963916,1.5839416642429027,1.876641190898517,0.2926995266556143,0.8084274231701389,0.7342925827590958,-0.07413484041104312
norm_tcn5_only,US-SRG_GRA_Merged,79185,1.7657757161880487,1.6489308646203775,-0.11684485156767122,-6.617196651674173,0.8146551913110688,0.8400813266786428,0.025426135367573988,0.6475209453638555,0.6926259994540781,0.045105054090222585
norm_tcn5_only,US-SRM_WSA_Merged,87578,1.808537943807914,1.7509471914740546,-0.05759075233385946,-3.184381756049914,0.8720063206912062,0.8244295129522495,-0.04757680773895667,0.3802052652352771,0.4190500364932995,0.03884477125802244
norm_tcn5_only,US-TKs_CSH_Merged,65822,1.4381420562533234,1.684860431369238,0.24671837511591455,17.155354997313008,0.6637432013137241,0.7839407424654226,0.12019754115169845,0.65435325604194,0.5255868059652344,-0.1287664500767055
norm_tcn5_only,US-UC1_CVM_Merged,49615,3.4702680584557983,3.264586362525349,-0.2056816959304495,-5.92696853573824,1.583908734609436,1.4246183435606714,-0.15929039104876463,0.8572602795972268,0.8736791264936876,0.01641884689646078
norm_tcn5_only,US-UMd_DBF_Merged,86047,2.7630698289574624,2.6705602357256817,-0.09250959323178076,-3.3480729391006987,1.257849665388124,1.221964716389021,-0.035884948999102884,0.8530264788463184,0.8627032888984442,0.009676810052125728
norm_tcn5_only,US-Var_GRA_Merged,87482,2.823437896862569,1.8984047061455285,-0.9250331907170404,-32.76265405890266,1.5156295951514172,1.0753940936919006,-0.4402355014595165,0.5331414995260493,0.788939775778715,0.2557982762526657
norm_tcn5_only,US-Wkg_GRA_Merged,87482,1.3586885060430733,1.416503876526772,0.05781537048369856,4.255233648224127,0.7181660298299202,0.7605110121613812,0.042344982331461,0.5106356079391678,0.46810231863186724,-0.042533289307300604
norm_tcn5_only,US-xAE_GRA_Merged,52507,1.8707143133203348,1.9620493740618739,0.09133506074153908,4.882362854188477,0.9280351963717416,1.0183463449839771,0.09031114861223555,0.7121107298572391,0.6833128771851316,-0.02879785267210755
norm_tcn5_only,US-xBL_DBF_Merged,44641,2.3787841889264345,2.4232043626399893,0.04442017371355478,1.8673477787660082,1.2388175113801287,1.2661077999539392,0.02729028857381044,0.8934249066768337,0.8894074887968171,-0.004017417880016638
norm_tcn5_only,US-xCL_GRA_Merged,51701,2.9607158620577754,3.2391897748066905,0.2784739127489151,9.405627750964538,1.414450520832823,1.7265270153573835,0.31207649452456043,0.8103961669105795,0.7730519593158633,-0.03734420759471613
norm_tcn5_only,US-xJR_OSH_Merged,47530,0.9165592440413843,0.8659465609022007,-0.050612683139183656,-5.522030732679883,0.3997319977533785,0.38645928080348296,-0.013272716949895513,0.3742844214730825,0.4414808510996695,0.067196429626587
norm_tcn5_only,US-xUN_MF_Merged,52507,2.4790339713543346,2.6190109186145114,0.13997694726017684,5.646431185600304,1.2246469821695996,1.3388058487683843,0.11415886659878471,0.8604566232493792,0.8442532869876309,-0.016203336261748302
station_balanced_only,AU-MvB_CRO_Merged,8445,6.632921017481688,7.92526921911338,1.2923482016316923,19.483847285767265,3.6186328639780863,4.277241279233342,0.658608415255256,0.6399660375334218,0.4860014824194765,-0.15396455511394536
station_balanced_only,AU-Sil_GRA_Merged,44625,3.7818969234305806,2.740582755617362,-1.0413141678132187,-27.53417633785314,2.076596716279743,1.4769904918884362,-0.5996062243913067,0.42250899582167534,0.6967424031277006,0.2742334073060253
station_balanced_only,AU-Sno_EBF_Merged,13419,2.4331816530924,2.0972184645816245,-0.33596318851077545,-13.807567062812192,1.4119084135272018,1.0668363415525979,-0.3450720719746039,0.8690141378108002,0.9026888281784304,0.03367469036763027
station_balanced_only,CA-TP3_ENF_Merged,70034,2.8155723664598,2.63287893934385,-0.1826934271159497,-6.48867808521867,1.5459387207486068,1.3601998616610282,-0.1857388590875786,0.8678747817982677,0.8844648558983138,0.016590074100046093
station_balanced_only,CA-TP4_ENF_Merged,70034,2.9251529152402527,2.5685963709101665,-0.3565565443300862,-12.189330085015436,1.5906841931972335,1.3389581889633273,-0.25172600423390623,0.8476611565389183,0.8825358784925635,0.03487472195364527
station_balanced_only,CH-Crs_GRA_Merged,8689,3.6007448268923525,3.554956580560859,-0.045788246331493365,-1.2716326352681655,1.8448330086714544,1.8007374146904134,-0.044095593981041015,0.7945572875939066,0.7997490196446274,0.005191732050720765
station_balanced_only,CH-Fru_GRA_Merged,78817,3.630491039701685,3.9544821954947444,0.32399115579305926,8.924168996700827,1.8438719080806616,1.9953697936286259,0.15149788554796428,0.7901497368192918,0.7510236884447332,-0.039126048374558575
station_balanced_only,CN-Yuc_CRO_Merged,33233,3.6558526190087752,4.453633374884426,0.7977807558756504,21.82201633970561,1.8377446203619503,2.1289119689753617,0.2911673486134114,0.859398546613021,0.7913389555550819,-0.06805959105793902
station_balanced_only,CZ-KrP_CRO_Merged,68186,3.9425876623230964,4.289943573813065,0.34735591148996825,8.810353535304658,1.9230614546698976,1.9785891304259335,0.0555276757560359,0.6629815419351164,0.6009804908884648,-0.062001051046651545
station_balanced_only,DE-Amv_WET_Merged,17449,4.04965691704298,3.887298610089052,-0.16235830695392783,-4.00918671087032,1.9806186643136772,1.8560905407763422,-0.124528123537335,0.4026065332295218,0.4495475471388427,0.04694101390932093
station_balanced_only,DE-Har_ENF_Merged,43657,2.524834889196612,2.7245601134669677,0.19972522427035555,7.910427138223956,1.3461390975457845,1.4171217414837303,0.07098264393794573,0.8260480248808204,0.7974388343805603,-0.028609190500260118
station_balanced_only,DE-RuM_CRO_Merged,34267,4.911591836675577,5.140572210994082,0.22898037431850504,4.662039964491246,2.602424163659307,2.603821283518515,0.0013971198592077627,0.6758938661631342,0.6449695189327957,-0.030924347230338434
station_balanced_only,DE-RuR_GRA_Merged,78817,3.4219017333018265,3.960559349435685,0.5386576161338588,15.7414694551764,1.725915809215028,2.0473478331450847,0.32143202393005676,0.7963145113269438,0.7271411319999344,-0.0691733793270094
station_balanced_only,DE-RuS_CRO_Merged,78817,4.877501863572918,5.174370361258516,0.2968684976855984,6.0864866070626835,2.465774370661238,2.5397414175085333,0.07396704684729549,0.582963763184658,0.5306531297321024,-0.0523106334525556
station_balanced_only,ES-HeB_ENF_Merged,51951,1.9311561708693281,2.4008683902631507,0.46971221939382257,24.322850035602105,1.0936152015034613,1.307601030477626,0.21398582897416474,0.6651876547489218,0.4825083125169425,-0.18267934223197935
station_balanced_only,ES-LM2_SAV_Merged,78817,1.543951238834552,1.4460508998026838,-0.09790033903186823,-6.340895785398513,0.8243180787247064,0.7540834725114098,-0.07023460621329658,0.8836550461706073,0.8979418830353401,0.014286836864732755
station_balanced_only,FR-CLt_GRA_Merged,48819,4.09897955774469,3.0934183668200848,-1.0055611909246056,-24.5319884317227,2.264845462086068,1.6700729607715301,-0.5947725013145377,0.13057763560298674,0.5048273807850198,0.374249745182033
station_balanced_only,FR-Mej_GRA_Merged,52021,4.575836366089389,4.852555266364204,0.2767189002748154,6.047395014505414,2.297960868123947,2.4868667047215944,0.18890583659764726,0.6421478560491669,0.597557690032837,-0.044590166016329924
station_balanced_only,IL-Yat_ENF_Merged,78720,1.9981740913548047,2.4069576844659726,0.40878359311116785,20.457856744304188,1.1509583123800595,1.3696318737072188,0.21867356132715932,0.49700835140189714,0.2701543268167059,-0.22685402458519122
station_balanced_only,IT-BsB_DBF_Merged,33271,2.7008813356937833,3.0804486841128034,0.37956734841902007,14.05346260136673,1.4352189182808794,1.5957324262284627,0.16051350794758323,0.8857684761664021,0.8514054367668069,-0.034363039399595174
station_balanced_only,IT-SR2_ENF_Merged,76670,3.6563873439382792,3.89133114849482,0.23494380455654085,6.425572086776886,1.9838074701557231,2.0946790596442786,0.11087158948855547,0.8042008226331965,0.7782299728729849,-0.02597084976021158
station_balanced_only,KR-ScC_ENF_Merged,26201,3.5758855263122546,3.5886731857209595,0.012787659408704855,0.35760818724788807,1.668776199124359,1.6700690755097585,0.001292876385399433,0.7831705390666264,0.781616966363757,-0.0015535727028693769
station_balanced_only,RU-Fy2_ENF_Merged,78119,3.145634080655558,3.0098129290674667,-0.13582115158809138,-4.31776704173379,1.4034864164372023,1.3432272587548395,-0.060259157682362785,0.7957790681119301,0.8130339049154768,0.01725483680354667
station_balanced_only,RU-Fyo_ENF_Merged,78815,2.9469995014882047,3.0441321525550706,0.09713265106686597,3.2959846453253547,1.5170999898724784,1.4999329333331677,-0.01716705653931072,0.7865673405869082,0.7722660623371238,-0.014301278249784444
station_balanced_only,US-CMW_DBF_Merged,52394,2.3828267899957245,2.550744558477539,0.16791776848181428,7.046998513984123,1.1547728367455565,1.2012491567528838,0.046476320007327265,0.7818251370160214,0.749992117838796,-0.03183301917722536
station_balanced_only,US-CRK_ENF_Merged,29331,2.560195734624862,2.6358947198000466,0.07569898517518459,2.956765537548891,1.4396725924762628,1.4169833801074836,-0.022689212368779188,0.8579900574599599,0.8494681037191925,-0.008521953740767474
station_balanced_only,US-MMS_DBF_Merged,70033,2.762605495757367,3.0604872391116227,0.29788174335425577,10.782637760321679,1.223843831846998,1.3344901637630788,0.11064633191608086,0.9083329373276876,0.8874989130567408,-0.020834024270946827
station_balanced_only,US-Mo1_CRO_Merged,78374,6.207412017290343,6.33758509638745,0.13017307909710674,2.0970587860853778,2.7824846284519755,2.645883178801895,-0.13660144965008048,0.451392948626151,0.42814246539776213,-0.023250483228388852
station_balanced_only,US-Ne2_CRO_Merged,78817,4.0877486754682435,4.000681378712546,-0.08706729675569758,-2.129957188371523,1.4264648060668148,1.4227585431421315,-0.0037062629246833456,0.8917684227140362,0.8963298936245989,0.004561470910562693
station_balanced_only,US-Ro1_CRO_Merged,8690,5.449400585817102,5.297247296472257,-0.15215328934484518,-2.792110562413917,2.0260910673437786,1.9265543335875104,-0.09953673375626826,0.2549883695538673,0.2960106641729473,0.041022294619080024
station_balanced_only,US-SP1_ENF_Merged,42657,2.859937070688465,3.2406413450821003,0.3807042743936355,13.31163116473712,1.5839416642429027,1.7331479050834395,0.1492062408405368,0.8084274231701389,0.7540298965417251,-0.054397526628413795
station_balanced_only,US-SRG_GRA_Merged,79185,1.7657757161880487,1.7819287224340197,0.016153006245970936,0.9147824436526966,0.8146551913110688,0.8693840801170124,0.05472888880594362,0.6475209453638555,0.6410426159489888,-0.0064783294148667014
station_balanced_only,US-SRM_WSA_Merged,87578,1.808537943807914,1.6449893976387422,-0.16354854616917192,-9.043136016533722,0.8720063206912062,0.7861402229176645,-0.0858660977735417,0.3802052652352771,0.487234450476999,0.10702918524172189
station_balanced_only,US-TKs_CSH_Merged,65822,1.4381420562533234,1.3754743995359262,-0.06266765671739716,-4.357542875886698,0.6637432013137241,0.6239904391617448,-0.039752762151979315,0.65435325604194,0.6838203459199599,0.029467089878019936
station_balanced_only,US-UC1_CVM_Merged,49615,3.4702680584557983,3.4491819129640753,-0.021086145491723052,-0.6076229598559016,1.583908734609436,1.5718729547539823,-0.012035779855453788,0.8572602795972268,0.8589896481939425,0.0017293685967156858
station_balanced_only,US-UMd_DBF_Merged,86047,2.7630698289574624,2.7591322817659307,-0.003937547191531721,-0.1425062497612448,1.257849665388124,1.203517747702285,-0.054331917685839004,0.8530264788463184,0.8534450732783091,0.0004185944319906598
station_balanced_only,US-Var_GRA_Merged,87482,2.823437896862569,2.6097357741318983,-0.21370212273067057,-7.568862165098032,1.5156295951514172,1.3800765145356697,-0.13555308061574745,0.5331414995260493,0.601138728559814,0.0679972290337647
station_balanced_only,US-Wkg_GRA_Merged,87482,1.3586885060430733,1.5464428080115031,0.1877543019684298,13.81878930552148,0.7181660298299202,0.8513509604353159,0.1331849306053957,0.5106356079391678,0.36604228893495006,-0.1445933190042178
station_balanced_only,US-xAE_GRA_Merged,52507,1.8707143133203348,1.7543508051529717,-0.11636350816736307,-6.22027144063645,0.9280351963717416,0.8760260676067159,-0.052009128765025725,0.7121107298572391,0.7468118232217233,0.03470109336448424
station_balanced_only,US-xBL_DBF_Merged,44641,2.3787841889264345,2.487016451228027,0.10823226230159255,4.549898339051879,1.2388175113801287,1.2618348875587546,0.02301737617862587,0.8934249066768337,0.8835061626472815,-0.009918744029552173
station_balanced_only,US-xCL_GRA_Merged,51701,2.9607158620577754,3.1469583675256225,0.18624250546784715,6.290455219110547,1.414450520832823,1.5576201165908288,0.1431695957580057,0.8103961669105795,0.7857920193973622,-0.024604147513217267
station_balanced_only,US-xJR_OSH_Merged,47530,0.9165592440413843,0.9621695603387974,0.04561031629741308,4.976254027650578,0.3997319977533785,0.4027548801891432,0.0030228824357647066,0.3742844214730825,0.3104605621131261,-0.06382385935995638
station_balanced_only,US-xUN_MF_Merged,52507,2.4790339713543346,2.665696417315806,0.1866624459614714,7.529644535669466,1.2246469821695996,1.3824758285645822,0.15782884639498262,0.8604566232493792,0.8386512339594082,-0.021805389289971
